Category 	 Momentum Bin 	 N_as 		 N_pi_s 	 N_k_s 		 N_p_s 		 N_u_s 
0		10		3563.28		977.23		2531.63		0		54.4143
0		11		3594.54		523.872		3057.44		0		13.228
0		12		3911.51		387.128		3517.96		0		6.41855
0		13		7255.04		490.547		6747.87		0		16.6148
0		15		7644.66		506.857		7091.6		0		46.2103
0		17		6510.38		616.645		5891.01		9.1378e-05		2.72912
0		19		8399.57		723.414		7645.38		27.4826		3.2911
0		22		6722.78		863.239		5780.68		78.3018		0.55758
0		25		3752.62		589.731		3114.74		48.1469		8.82389e-07
0		27		4526.04		853.515		3602.8		69.7291		8.60299e-07
0		30		5361.07		1398.82		3892		65.291		4.95908
0		35		3834.22		1570.23		2217.25		41.8874		4.84883
0		40		4222.12		2304.6		1811.16		100.005		6.35305
1		10		3563.28		977.23		2531.63		0		54.4143
1		11		3594.54		523.872		3057.44		0		13.228
1		12		3911.51		387.128		3517.96		0		6.41855
1		13		7255.04		490.547		6747.87		0		16.6148
1		15		7644.66		506.857		7091.6		0		46.2103
1		17		6510.38		616.645		5891.01		9.1378e-05		2.72912
1		19		8399.57		723.414		7645.38		27.4826		3.2911
1		22		6722.78		863.239		5780.68		78.3018		0.55758
1		25		3752.62		589.731		3114.74		48.1469		8.82389e-07
1		27		4526.04		853.515		3602.8		69.7291		8.60299e-07
1		30		5361.07		1398.82		3892		65.291		4.95908
1		35		3834.22		1570.23		2217.25		41.8874		4.84883
1		40		4222.12		2304.6		1811.16		100.005		6.35305
2		10		3563.28		977.23		2531.63		0		54.4143
2		11		3594.54		523.872		3057.44		0		13.228
2		12		3911.51		387.128		3517.96		0		6.41855
2		13		7255.04		490.547		6747.87		0		16.6148
2		15		7644.66		506.857		7091.6		0		46.2103
2		17		6510.38		616.645		5891.01		9.1378e-05		2.72912
2		19		8399.57		723.414		7645.38		27.4826		3.2911
2		22		6722.78		863.239		5780.68		78.3018		0.55758
2		25		3752.62		589.731		3114.74		48.1469		8.82389e-07
2		27		4526.04		853.515		3602.8		69.7291		8.60299e-07
2		30		5361.07		1398.82		3892		65.291		4.95908
2		35		3834.22		1570.23		2217.25		41.8874		4.84883
2		40		4222.12		2304.6		1811.16		100.005		6.35305
3		10		3563.28		977.23		2531.63		0		54.4143
3		11		3594.54		523.872		3057.44		0		13.228
3		12		3911.51		387.128		3517.96		0		6.41855
3		13		7255.04		490.547		6747.87		0		16.6148
3		15		7644.66		506.857		7091.6		0		46.2103
3		17		6510.38		616.645		5891.01		9.1378e-05		2.72912
3		19		8399.57		723.414		7645.38		27.4826		3.2911
3		22		6722.78		863.239		5780.68		78.3018		0.55758
3		25		3752.62		589.731		3114.74		48.1469		8.82389e-07
3		27		4526.04		853.515		3602.8		69.7291		8.60299e-07
3		30		5361.07		1398.82		3892		65.291		4.95908
3		35		3834.22		1570.23		2217.25		41.8874		4.84883
3		40		4222.12		2304.6		1811.16		100.005		6.35305
4		10		3563.28		977.23		2531.63		0		54.4143
4		11		3594.54		523.872		3057.44		0		13.228
4		12		3911.51		387.128		3517.96		0		6.41855
4		13		7255.04		490.547		6747.87		0		16.6148
4		15		7644.66		506.857		7091.6		0		46.2103
4		17		6510.38		616.645		5891.01		9.1378e-05		2.72912
4		19		8399.57		723.414		7645.38		27.4826		3.2911
4		22		6722.78		863.239		5780.68		78.3018		0.55758
4		25		3752.62		589.731		3114.74		48.1469		8.82389e-07
4		27		4526.04		853.515		3602.8		69.7291		8.60299e-07
4		30		5361.07		1398.82		3892		65.291		4.95908
4		35		3834.22		1570.23		2217.25		41.8874		4.84883
4		40		4222.12		2304.6		1811.16		100.005		6.35305
