Category 	 Momentum Bin 	 N_as 		 N_pi_s 	 N_k_s 		 N_p_s 		 N_u_s 
0		10		14.2321		14.2321		2.99885e-13		0		1.26482e-12
0		11		8.2781		8.27758		0.000519525		0		2.78483e-09
0		12		22.3485		22.3485		1.25683e-08		0		5.71693e-08
0		13		111.005		1.6833e-10		110.025		0		0.980139
0		15		697.938		57.8076		636.318		0		3.81254
0		17		1122.91		93.6745		1028.4		4.62427e-09		0.833207
0		19		2270.59		279.297		1969.05		19.0218		3.22755
0		22		2652.63		427.126		2181.15		43.3054		1.05437
0		25		1796.72		295.535		1478.24		22.9493		5.48169e-12
0		27		2722.39		595.919		2068.75		56.9838		0.728351
0		30		3837.06		1156.62		2616.59		58.7968		5.06095
0		35		3204.2		1329.72		1830.27		41.6407		2.56925
0		40		3877.13		2133.49		1647.38		92.0544		4.20544
1		10		14.2321		14.2321		2.99885e-13		0		1.26482e-12
1		11		8.2781		8.27758		0.000519525		0		2.78483e-09
1		12		22.3485		22.3485		1.25683e-08		0		5.71693e-08
1		13		111.005		1.6833e-10		110.025		0		0.980139
1		15		697.938		57.8076		636.318		0		3.81254
1		17		1122.91		93.6745		1028.4		4.62427e-09		0.833207
1		19		2270.59		279.297		1969.05		19.0218		3.22755
1		22		2652.63		427.126		2181.15		43.3054		1.05437
1		25		1796.72		295.535		1478.24		22.9493		5.48169e-12
1		27		2722.39		595.919		2068.75		56.9838		0.728351
1		30		3837.06		1156.62		2616.59		58.7968		5.06095
1		35		3204.2		1329.72		1830.27		41.6407		2.56925
1		40		3877.13		2133.49		1647.38		92.0544		4.20544
2		10		14.2321		14.2321		2.99885e-13		0		1.26482e-12
2		11		8.2781		8.27758		0.000519525		0		2.78483e-09
2		12		22.3485		22.3485		1.25683e-08		0		5.71693e-08
2		13		111.005		1.6833e-10		110.025		0		0.980139
2		15		697.938		57.8076		636.318		0		3.81254
2		17		1122.91		93.6745		1028.4		4.62427e-09		0.833207
2		19		2270.59		279.297		1969.05		19.0218		3.22755
2		22		2652.63		427.126		2181.15		43.3054		1.05437
2		25		1796.72		295.535		1478.24		22.9493		5.48169e-12
2		27		2722.39		595.919		2068.75		56.9838		0.728351
2		30		3837.06		1156.62		2616.59		58.7968		5.06095
2		35		3204.2		1329.72		1830.27		41.6407		2.56925
2		40		3877.13		2133.49		1647.38		92.0544		4.20544
3		10		14.2321		14.2321		2.99885e-13		0		1.26482e-12
3		11		8.2781		8.27758		0.000519525		0		2.78483e-09
3		12		22.3485		22.3485		1.25683e-08		0		5.71693e-08
3		13		111.005		1.6833e-10		110.025		0		0.980139
3		15		697.938		57.8076		636.318		0		3.81254
3		17		1122.91		93.6745		1028.4		4.62427e-09		0.833207
3		19		2270.59		279.297		1969.05		19.0218		3.22755
3		22		2652.63		427.126		2181.15		43.3054		1.05437
3		25		1796.72		295.535		1478.24		22.9493		5.48169e-12
3		27		2722.39		595.919		2068.75		56.9838		0.728351
3		30		3837.06		1156.62		2616.59		58.7968		5.06095
3		35		3204.2		1329.72		1830.27		41.6407		2.56925
3		40		3877.13		2133.49		1647.38		92.0544		4.20544
4		10		14.2321		14.2321		2.99885e-13		0		1.26482e-12
4		11		8.2781		8.27758		0.000519525		0		2.78483e-09
4		12		22.3485		22.3485		1.25683e-08		0		5.71693e-08
4		13		111.005		1.6833e-10		110.025		0		0.980139
4		15		697.938		57.8076		636.318		0		3.81254
4		17		1122.91		93.6745		1028.4		4.62427e-09		0.833207
4		19		2270.59		279.297		1969.05		19.0218		3.22755
4		22		2652.63		427.126		2181.15		43.3054		1.05437
4		25		1796.72		295.535		1478.24		22.9493		5.48169e-12
4		27		2722.39		595.919		2068.75		56.9838		0.728351
4		30		3837.06		1156.62		2616.59		58.7968		5.06095
4		35		3204.2		1329.72		1830.27		41.6407		2.56925
4		40		3877.13		2133.49		1647.38		92.0544		4.20544
